"digits"	"sym"	"int"
1	0.11262109	-0.8276875
5	0.39140039	-5.2985625
1	0.18350195	-2.1923125
3	0.268375	-3.6995625
6	0.27893359	-4.1188125
2	0.20184766	-3.3630625
0	0.34706836	-4.571625
1	0.20761914	-1.4529375
0	0.33739062	-3.35425
2	0.32619922	-5.0000625
9	0.24060547	-4.2458125
0	0.3888457	-3.347625
6	0.25	-4.624625
0	0.26228125	-1.668
2	0.31619727	-6.3761875
9	0.26341406	-4.861375
0	0.32758203	-4.008125
1	0.1375918	-0.3901875
8	0.25470508	-0.922875
4	0.20789648	-4.8635625
9	0.23712891	-4.3549375
0	0.49133984	-4.1626875
2	0.31189453	-5.001625
8	0.42402148	-4.7025625
8	0.38944922	-2.8925625
7	0.22073438	-4.42075
0	0.54844922	-2.60875
4	0.25982422	-4.185375
9	0.27653906	-3.705375
5	0.40123242	-5.4555625
0	0.2096543	-3.3384375
2	0.32946484	-5.1068125
8	0.26929297	-2.8614375
8	0.27592773	-3.5386875
7	0.13798438	-3.302
2	0.30473828	-5.8505
8	0.26537109	-3.0890625
6	0.24992773	-4.1205
0	0.3324668	-3.562
2	0.28028516	-4.858875
9	0.17914844	-3.2561875
3	0.31280664	-3.883
0	0.26744336	-2.9053125
2	0.2922207	-5.43275
8	0.38280273	-4.365125
5	0.33154688	-4.8363125
2	0.23249414	-3.9426875
5	0.35174023	-4.682875
5	0.21965625	-4.0564375
4	0.1310332	-3.0138125
4	0.15527148	-3.574
0	0.19701367	-2.13925
4	0.082253906	-1.711875
5	0.30915625	-4.5255
3	0.33487109	-3.044875
5	0.37858984	-6.0868125
2	0.26087305	-4.1783125
3	0.31535937	-4.855125
5	0.25016406	-5.0289375
4	0.25044922	-4.85525
2	0.34523242	-6.061875
0	0.35609766	-2.9411875
5	0.21081055	-3.7844375
9	0.21053711	-3.5961875
7	0.18673828	-3.8420625
0	0.31833008	-2.2700625
4	0.18666406	-3.8370625
3	0.30266992	-4.88725
1	0.11748828	-0.4265
4	0.18050977	-2.87525
0	0.2439375	-3.4745625
5	0.15663281	-3.2999375
3	0.17253516	-3.41425
2	0.33458398	-5.768125
1	0.11569922	-0.68975
8	0.23808984	-4.31375
7	0.30179687	-4.583125
9	0.32547656	-3.5169375
0	0.49685547	-1.6393125
6	0.23971289	-2.3139375
4	0.20397266	-2.873625
6	0.15878516	-3.40725
3	0.29676953	-4.008375
8	0.22843164	-2.9856875
3	0.22069727	-2.997375
4	0.23849023	-4.3308125
7	0.24010938	-4.32075
2	0.38610742	-6.1371875
4	0.23095508	-3.7495625
0	0.31225977	-1.9321875
4	0.21941016	-4.4713125
6	0.20848828	-4.2624375
5	0.28595703	-5.3775625
0	0.25426758	-5.0411875
7	0.17176563	-3.2689375
4	0.17560156	-3.320375
6	0.19512891	-2.7455625
1	0.13530273	-0.4311875
6	0.24230469	-3.88125
3	0.37776953	-5.1730625
4	0.14660547	-3.27375
6	0.20780078	-3.6144375
0	0.37638477	-4.545875
1	0.098894531	-0.3690625
4	0.36483398	-5.3958125
6	0.38570117	-6.1624375
0	0.3755918	-2.10825
7	0.29403906	-5.0471875
1	0.16294336	-0.344
4	0.1399082	-3.0259375
6	0.26369336	-3.4615625
7	0.13451953	-3.1604375
6	0.19176563	-3.596625
4	0.1665918	-2.88275
6	0.20479688	-3.65725
5	0.2179043	-4.7313125
3	0.22812305	-4.5526875
4	0.1550625	-3.471625
6	0.21351367	-4.0935625
9	0.15919531	-3.2850625
0	0.23039844	-3.1139375
5	0.19526562	-3.679375
1	0.10410156	-0.1661875
4	0.14648633	-3.2020625
2	0.24331641	-4.9111875
9	0.14845312	-2.919125
4	0.17013477	-2.714375
6	0.27233203	-4.8715625
5	0.25605469	-4.37625
5	0.35900977	-5.2805
6	0.27134375	-5.155875
4	0.27503906	-3.7306875
6	0.49560547	-4.876
5	0.33317188	-4.68725
5	0.36764648	-5.1503125
6	0.46247266	-6.5006875
4	0.14812891	-1.9295625
6	0.19136719	-3.8434375
0	0.24535742	-3.0871875
3	0.25456445	-3.6688125
2	0.22683203	-4.1194375
4	0.17887109	-3.7491875
6	0.29970312	-5.043875
9	0.20912305	-3.4735625
9	0.23125586	-3.3141875
4	0.26156836	-4.42225
6	0.29831055	-5.1241875
2	0.35151367	-5.6770625
9	0.31097266	-5.580875
1	0.17526562	-0.863125
4	0.2255957	-4.3601875
6	0.28662109	-4.48925
2	0.20374609	-3.9115625
6	0.34935352	-5.6198125
0	0.49461523	-4.0245625
4	0.26202148	-4.5193125
6	0.20848437	-3.6273125
2	0.34056836	-6.399125
9	0.20293359	-3.7611875
0	0.3394668	-2.1010625
0	0.39830078	-2.392625
3	0.25320117	-3.239875
2	0.14449023	-3.170375
2	0.32004297	-4.86475
1	0.13030859	-0.74725
9	0.16792383	-3.11075
4	0.23572266	-3.609125
6	0.20121875	-4.0243125
4	0.13833594	-2.906875
6	0.14899805	-3.17775
0	0.23882813	-3.4575625
4	0.30663086	-4.8278125
6	0.23904492	-4.1831875
2	0.37266602	-5.2381875
9	0.25415039	-4.566625
1	0.13804688	-0.4255
4	0.17408984	-3.10925
6	0.29427539	-5.2129375
2	0.25951563	-3.7545625
0	0.3894082	-2.3775625
6	0.25907031	-4.19675
0	0.41301172	-4.127
1	0.16597852	-0.8105625
0	0.35320508	-2.8369375
7	0.18521094	-4.1219375
4	0.24000977	-3.822125
6	0.24218555	-4.0425625
2	0.25950391	-5.104375
9	0.18203125	-3.7155625
1	0.10248438	-0.7654375
4	0.24095313	-4.219625
2	0.29525	-4.57775
9	0.17638281	-2.750875
1	0.2320293	-1.118875
2	0.18617969	-3.2291875
0	0.49108398	-1.9874375
6	0.33318164	-5.25925
8	0.33358984	-2.0735
8	0.47258203	-5.1478125
4	0.24745703	-4.2286875
7	0.18312109	-3.7689375
9	0.27145703	-4.896875
6	0.30161523	-4.6424375
4	0.24683398	-3.15875
4	0.25394141	-4.367
6	0.25876172	-4.4411875
6	0.31580664	-4.41175
0	0.42745117	-4.3916875
4	0.19822656	-4.0500625
4	0.20151953	-4.1438125
6	0.22221094	-3.5665625
1	0.22644727	-1.011625
5	0.22788867	-3.7604375
1	0.18129492	-0.608375
4	0.19595898	-3.706625
7	0.21207031	-3.7689375
8	0.27886328	-2.8150625
1	0.14631836	-0.4338125
1	0.16998828	-1.1355625
4	0.27945898	-3.1124375
0	0.38888086	-2.0305
4	0.22888672	-4.51275
7	0.20957227	-4.60125
8	0.33678711	-3.9640625
1	0.13388281	-0.929875
1	0.12610742	-0.953125
4	0.18467187	-3.978875
7	0.15839063	-3.1755
9	0.17592578	-2.996875
0	0.25628516	-2.2579375
7	0.15946289	-2.677
4	0.20241016	-4.5631875
6	0.17070703	-2.7125625
5	0.24993945	-5.5373125
8	0.24440234	-2.9349375
5	0.18333398	-3.381
3	0.21255078	-3.1623125
1	0.11643945	-0.48
2	0.17439063	-3.1875
9	0.21530078	-4.203625
0	0.28953516	-4.65275
5	0.19073438	-4.4073125
0	0.31485156	-4.1795
0	0.29781641	-4.276625
5	0.36661328	-6.022
3	0.45806641	-2.8064375
1	0.21323438	-0.878375
1	0.16304102	-0.6496875
5	0.29732031	-4.5391875
9	0.18808398	-3.4816875
2	0.19478711	-3.9204375
4	0.3104043	-6.1365
4	0.32645508	-5.77125
4	0.26445508	-4.4808125
2	0.38851953	-5.6038125
3	0.33355664	-3.210625
1	0.14149414	-0.619625
4	0.28153906	-5.5325
0	0.41635938	-3.8374375
4	0.28383789	-4.5254375
4	0.27689648	-4.442125
8	0.29697656	-3.7760625
1	0.13190039	-0.535
5	0.36959961	-5.9623125
4	0.2390332	-4.7351875
4	0.2874082	-4.2813125
5	0.34438281	-4.893
9	0.32726172	-4.3330625
2	0.4188418	-5.466875
9	0.27291602	-4.354625
9	0.32393945	-4.69175
7	0.32344922	-4.7141875
1	0.20406445	-1.2705625
2	0.41641016	-4.679
4	0.26612891	-5.0080625
9	0.19649219	-3.337625
7	0.31721875	-5.6945
2	0.20263086	-3.304875
1	0.17159961	-0.75375
9	0.15628906	-3.502625
7	0.13750977	-3.2733125
0	0.21245312	-2.58725
7	0.13548828	-3.4148125
5	0.2449043	-4.3559375
9	0.30438672	-5.9503125
7	0.29786133	-5.276125
3	0.37282422	-4.1736875
0	0.3705957	-2.8569375
9	0.21832617	-3.3679375
9	0.21866016	-3.9565625
8	0.25325586	-2.34125
3	0.2822168	-4.0884375
9	0.22593945	-3.865125
0	0.30743164	-2.150375
9	0.20323047	-3.2955625
8	0.23811523	-3.25
0	0.35462891	-3.405125
2	0.30674414	-6.0086875
9	0.22074805	-3.112
0	0.27363867	-2.9935
9	0.34066992	-5.281875
8	0.25968164	-4.701
0	0.3485625	-1.658125
5	0.39398437	-5.7020625
9	0.14837109	-2.9440625
8	0.25855664	-4.6235625
0	0.28655664	-3.3416875
3	0.22749609	-2.9654375
1	0.13112695	-0.6868125
6	0.34091016	-6.29425
7	0.38501367	-5.7355
4	0.39117773	-4.3866875
3	0.4509043	-6.5925625
6	0.30637695	-5.419
1	0.14714258	-0.4634375
7	0.23757422	-3.913375
6	0.28838281	-3.5944375
7	0.19241016	-3.4095625
3	0.38269531	-4.839625
5	0.33589062	-4.5236875
6	0.33039063	-4.84375
7	0.2568418	-4.657
2	0.38054102	-4.196375
0	0.37261328	-4.8285
1	0.20280469	-1.346875
6	0.12201367	-2.4213125
7	0.1232832	-2.5836875
8	0.19732812	-3.4299375
4	0.19984375	-4.152625
6	0.12792188	-2.72125
1	0.12524609	-0.281875
4	0.29000781	-4.585125
8	0.39165625	-3.201875
9	0.17984766	-3.559
6	0.24037891	-4.7795625
7	0.23810352	-4.97125
8	0.23148828	-3.603875
6	0.27083008	-5.292
4	0.41826953	-5.916375
2	0.32592969	-5.55525
1	0.20143945	-0.727875
2	0.41155273	-6.8126875
0	0.43264453	-2.5055
4	0.33544727	-5.1939375
1	0.12955469	-1.1235625
3	0.31787891	-2.8479375
1	0.090236328	-0.5974375
9	0.19696289	-4.0366875
0	0.22231836	-4.296375
4	0.12785937	-3.4310625
4	0.24168555	-5.2645625
6	0.28100586	-4.2859375
2	0.24235156	-4.3270625
9	0.1847168	-3.0435625
1	0.14189063	-0.6464375
2	0.32580078	-5.342
9	0.23895898	-3.72025
1	0.1505293	-1.2823125
0	0.50018164	-4.394625
0	0.53393555	-3.7854375
1	0.16164062	-0.879
0	0.47579297	-3.768875
4	0.24909961	-4.7545
6	0.23928711	-4.124
2	0.3574375	-5.559125
8	0.38961328	-2.5674375
3	0.30931641	-2.750125
8	0.53747656	-5.9125
3	0.37639453	-2.792375
0	0.47564063	-3.4048125
3	0.3757207	-4.5140625
9	0.30483594	-5.0721875
9	0.24554492	-4.076375
7	0.31161719	-4.9703125
7	0.29496094	-4.4983125
5	0.35889453	-4.4951875
6	0.1924707	-2.783375
7	0.14011523	-2.8700625
9	0.15526172	-2.0664375
0	0.32937891	-1.713375
1	0.21766992	-0.907375
8	0.49851172	-4.012375
1	0.25284766	-1.5586875
0	0.47471289	-1.781
9	0.21886133	-4.429125
6	0.23286914	-5.2669375
7	0.19351172	-3.924625
0	0.36937305	-4.2165
1	0.12036133	-1.40125
9	0.24901172	-4.034375
6	0.29061914	-4.0594375
8	0.34680664	-2.6586875
1	0.17372852	-0.3841875
8	0.32651172	-2.089
5	0.30651367	-4.6270625
0	0.43727148	-4.1584375
5	0.27312891	-4.0998125
0	0.30439258	-3.55325
1	0.13116602	-0.756125
5	0.28589844	-4.4878125
2	0.31873438	-5.045375
4	0.2892832	-4.5595
0	0.28432422	-3.0955625
5	0.17125391	-3.1401875
0	0.2388457	-2.1976875
2	0.22789648	-4.39775
0	0.21323437	-1.5406875
8	0.23910742	-3.884375
5	0.37286523	-4.83775
0	0.49775	-2.6403125
0	0.64953711	-2.5906875
8	0.22402539	-2.560375
9	0.15975391	-3.0234375
1	0.11962891	-0.4805625
0	0.31547266	-2.37125
9	0.14558594	-2.497875
8	0.19187109	-2.8835625
9	0.12996289	-2.3450625
4	0.13827344	-2.6864375
0	0.22610547	-2.844625
6	0.19408398	-3.9269375
8	0.25475977	-3.0795
9	0.19926562	-3.3844375
1	0.15900781	-0.5613125
2	0.23656055	-4.7846875
2	0.302	-6.17125
7	0.28926172	-5.3529375
0	0.34611328	-1.1154375
1	0.23095703	-0.5875
4	0.42748242	-5.4629375
9	0.20885547	-2.3333125
7	0.27357227	-4.515875
8	0.34861719	-3.627625
0	0.40441406	-2.705
0	0.32141992	-2.232125
7	0.31765234	-5.4841875
0	0.4513125	-2.75075
1	0.26035937	-1.318125
6	0.26412695	-4.2101875
1	0.19900977	-1.1204375
7	0.23656641	-5.13225
0	0.37933789	-3.19475
8	0.26051563	-3.0916875
2	0.35835547	-6.3311875
1	0.14235547	-0.5439375
7	0.15591602	-3.776625
0	0.24414648	-2.412875
6	0.21005664	-3.972625
5	0.26533594	-4.871
8	0.26091406	-2.994125
7	0.19133594	-3.9938125
0	0.34912305	-3.1158125
4	0.20068945	-2.8734375
4	0.21072852	-3.4869375
8	0.18579297	-1.535625
5	0.24624609	-5.011375
7	0.12365625	-2.7953125
5	0.26099023	-5.0278125
7	0.169	-3.4413125
0	0.32032812	-4.418125
5	0.27323437	-4.4154375
7	0.20010547	-4.0784375
4	0.21630078	-3.68425
3	0.31471484	-4.6373125
5	0.21907031	-3.1823125
5	0.32371875	-4.4525
7	0.34186523	-5.8350625
7	0.33609766	-5.6264375
0	0.40728906	-2.4464375
7	0.26944727	-3.795375
1	0.1970332	-1.14525
9	0.41975	-5.11875
7	0.16182812	-3.80425
1	0.11639648	-1.314625
0	0.33449023	-3.8235625
9	0.29850977	-5.8499375
8	0.27365625	-5.3413125
7	0.21940625	-4.2265625
1	0.094730469	-0.640625
0	0.30874805	-3.3035
7	0.22945312	-4.614625
8	0.4163418	-3.113875
7	0.3274082	-4.5879375
7	0.24564648	-3.865375
9	0.17560742	-3.198875
0	0.30172266	-3.0673125
0	0.4058418	-3.4255
1	0.20186328	-1.2709375
8	0.25458203	-3.885375
9	0.26067187	-3.8223125
1	0.13998437	-0.4235
1	0.14380469	-0.87225
9	0.2802793	-4.02175
8	0.17887109	-3.1995625
9	0.16032422	-3.1524375
1	0.1048457	-0.404
0	0.14666406	-2.631125
8	0.16845703	-3.3035
8	0.1959375	-2.11625
9	0.15376367	-2.8881875
0	0.29395313	-2.5784375
1	0.10165625	-0.324625
5	0.22279883	-4.62925
8	0.23158594	-3.2494375
9	0.21717383	-4.7938125
7	0.20620898	-3.808125
0	0.3974043	-3.18575
1	0.16305664	-0.8150625
9	0.25799414	-3.7411875
9	0.36168359	-5.30275
5	0.28259961	-4.61725
2	0.26091406	-5.306875
9	0.083269531	-1.9089375
9	0.10405664	-2.366625
8	0.11993555	-1.763125
0	0.13879883	-1.968
2	0.17083203	-4.0699375
9	0.14595117	-3.081875
9	0.18546289	-3.118
6	0.16924805	-2.906375
4	0.18242773	-3.8430625
5	0.21282422	-4.698
9	0.21219141	-4.072125
9	0.2372207	-4.8894375
8	0.19563672	-3.308
0	0.30839453	-3.525375
1	0.077263672	-1.0995
9	0.22082812	-2.6729375
9	0.20934766	-2.263375
5	0.29868555	-5.44775
7	0.2247832	-3.946875
2	0.18941211	-4.615375
9	0.20357617	-2.9443125
9	0.25332031	-3.16875
8	0.34460352	-4.310625
2	0.24383789	-4.421625
1	0.17305469	-1.5033125
9	0.28529688	-4.429
9	0.2801543	-4.520375
7	0.2594668	-4.8190625
0	0.4420332	-3.6693125
5	0.31258008	-5.577875
9	0.14549609	-2.8609375
6	0.20646875	-2.1166875
8	0.27666992	-2.86875
1	0.14126953	-0.5951875
3	0.19935352	-3.559875
9	0.13857031	-2.888125
6	0.20067773	-3.568125
0	0.26370703	-1.8264375
8	0.18776562	-4.5545625
6	0.15938086	-2.61975
7	0.17507617	-3.6906875
2	0.30045117	-5.435
1	0.1357207	-0.4694375
8	0.22798828	-2.3349375
6	0.13369531	-2.6811875
7	0.1082207	-2.2316875
1	0.081716797	-0.5680625
1	0.089660156	-0.3435
4	0.11307227	-2.437125
7	0.2639082	-5.1389375
9	0.32909766	-4.8469375
9	0.3237793	-4.92775
6	0.32763281	-5.387875
6	0.32768359	-4.3649375
7	0.21848242	-4.455375
9	0.18314453	-2.6559375
9	0.23383398	-2.8864375
7	0.27203125	-4.3726875
7	0.2052832	-3.755625
9	0.18030859	-2.8774375
9	0.14578711	-2.0193125
7	0.17117969	-2.7189375
7	0.14431055	-2.7098125
7	0.16926953	-3.60625
9	0.22580078	-3.2849375
9	0.22861523	-3.7775
6	0.31093164	-4.075
6	0.27546094	-3.8045625
7	0.1397793	-3.1024375
9	0.15469141	-3.0516875
9	0.18048438	-3.661
6	0.13558008	-2.7353125
6	0.13674414	-2.6331875
7	0.15511914	-3.6179375
9	0.17422852	-3.18075
9	0.15378711	-2.6814375
7	0.14848633	-2.9063125
5	0.23544531	-5.3535
7	0.17545312	-3.936625
9	0.25669336	-4.6960625
9	0.25723633	-4.8356875
7	0.23702539	-4.615
7	0.23659766	-4.324125
9	0.24389258	-4.6166875
9	0.21655469	-4.2428125
7	0.20718359	-3.8455625
5	0.26776367	-4.0185625
7	0.17430664	-3.45025
9	0.20492383	-3.8988125
9	0.17674609	-2.923375
7	0.19180859	-3.9403125
7	0.17616797	-3.5999375
7	0.18235938	-3.0129375
9	0.36110156	-4.7130625
9	0.28030664	-4.3249375
7	0.23611133	-4.6514375
7	0.21383594	-4.016125
7	0.14083398	-3.0911875
9	0.13570117	-2.4930625
9	0.12099414	-1.974625
6	0.17536328	-2.5829375
6	0.17499414	-3.1650625
7	0.23461328	-5.1766875
9	0.26507812	-4.737375
9	0.21239258	-2.7041875
1	0.14004297	-0.4045
2	0.13873633	-2.1679375
7	0.16704688	-3.42775
9	0.29257812	-4.753
9	0.26038281	-4.149125
7	0.25655273	-4.507
7	0.21199805	-3.9019375
7	0.32137891	-4.984375
9	0.35353711	-6.4664375
9	0.31054102	-4.9661875
6	0.37183789	-5.4435625
7	0.34402344	-5.874
9	0.40830859	-5.9036875
9	0.32594531	-4.93
7	0.30372656	-5.6384375
5	0.29039062	-4.55775
7	0.16408984	-3.7249375
9	0.25199023	-4.2998125
9	0.21741797	-3.3318125
7	0.249375	-5.0311875
7	0.13165039	-2.7039375
9	0.21200391	-3.2475
0	0.40248242	-1.926875
0	0.40569336	-2.21375
6	0.2622793	-3.6535625
0	0.38763477	-1.709875
6	0.2242832	-4.2979375
6	0.26228711	-4.840375
6	0.26307031	-5.029625
1	0.11088867	-0.5460625
4	0.25462695	-3.4156875
6	0.18622852	-3.6644375
6	0.24138477	-4.280625
1	0.18055859	-0.52275
0	0.44185156	-3.6235
1	0.12200781	-0.4491875
6	0.18686914	-3.620375
6	0.21102148	-3.918625
1	0.11741211	-0.589875
1	0.11374805	-0.61875
2	0.24426367	-5.466
6	0.19193555	-3.7229375
6	0.21610352	-3.9500625
4	0.26659766	-4.8791875
4	0.23487305	-4.7185625
2	0.099441406	-2.0795
6	0.1417793	-3.0480625
6	0.14555078	-2.8571875
0	0.27683008	-2.153625
3	0.18109961	-2.77675
6	0.38156445	-5.0653125
3	0.23675195	-3.4498125
4	0.36026172	-5.9035625
9	0.3510918	-5.0261875
5	0.31123828	-5.179625
6	0.19796289	-3.3866875
1	0.10909375	-1.11075
8	0.22554688	-3.4891875
4	0.16170898	-3.8336875
0	0.38616211	-2.294875
0	0.44179297	-1.180625
0	0.36413281	-1.5961875
1	0.11228125	-0.635
6	0.241125	-4.6085
4	0.21823438	-2.610625
5	0.30776562	-5.9931875
0	0.38197852	-3.4344375
2	0.18944727	-4.271
6	0.15921289	-3.507
5	0.15175	-2.97025
8	0.20121484	-2.59925
0	0.28627148	-1.2314375
8	0.20608203	-3.458125
6	0.33741797	-4.1974375
6	0.38328516	-4.62175
6	0.24904492	-3.73525
5	0.33039648	-5.4395
1	0.15036328	-0.5105625
0	0.32691016	-2.5905
2	0.20151562	-4.401
6	0.29635937	-5.16975
4	0.21625586	-3.218125
0	0.39766406	-3.1635625
1	0.15942383	-1.0588125
5	0.35174805	-4.259375
4	0.17283398	-3.513
8	0.20105078	-2.6285625
0	0.20154688	-2.2619375
1	0.075421875	-0.745375
6	0.20030078	-2.847375
5	0.28732031	-5.3385
1	0.12333398	-0.8314375
0	0.35916211	-3.00925
2	0.3229082	-6.2829375
6	0.31775977	-6.0183125
9	0.20501758	-3.4073125
9	0.20204688	-3.360375
5	0.2760918	-4.324
0	0.32543164	-5.8575625
5	0.39990039	-5.5281875
8	0.30475	-3.782375
3	0.29289258	-3.71
8	0.30993359	-4.1353125
6	0.22721484	-3.4686875
4	0.2334707	-4.02025
8	0.26016406	-4.3838125
3	0.25084766	-3.399625
8	0.2137168	-3.3163125
6	0.27606055	-4.38525
4	0.21661328	-4.1964375
0	0.46808789	-4.909125
1	0.17619141	-1.071875
7	0.23767383	-4.242625
8	0.4074082	-3.9875
7	0.10788672	-0.7638125
1	0.11741602	-0.7308125
5	0.21464258	-4.6244375
6	0.32179492	-5.032375
0	0.46006445	-4.03125
1	0.15626562	-1.477
5	0.24214063	-4.5038125
7	0.2321582	-4.1448125
1	0.12882031	-0.76225
1	0.13519727	-0.3946875
7	0.2464082	-3.9310625
5	0.43591602	-5.860375
5	0.29987109	-4.4885625
1	0.13360547	-0.4934375
8	0.25452539	-1.412375
2	0.23021875	-4.95975
5	0.35918359	-5.1936875
5	0.30384375	-4.66825
1	0.12141992	-0.1913125
8	0.27808203	-3.8909375
2	0.24755859	-4.672875
5	0.37999023	-5.022125
1	0.26012891	-0.84825
1	0.21192969	-0.6360625
1	0.18276953	-0.6291875
5	0.34343359	-4.500875
5	0.35570117	-4.8763125
1	0.15686523	-1.1291875
6	0.27463477	-4.7225625
4	0.19995117	-4.736
1	0.082171875	-0.5553125
4	0.14361133	-2.7618125
1	0.099912109	-0.2281875
1	0.09196875	-0.3166875
0	0.24508984	-1.8170625
9	0.19703906	-3.5065
4	0.18596875	-3.7434375
0	0.3315957	-3.4609375
8	0.24561719	-2.2079375
0	0.29425977	-3.531625
1	0.1179082	-0.281875
9	0.24682227	-3.861875
8	0.28167578	-4.304125
2	0.31121484	-5.3504375
9	0.19515234	-3.8171875
4	0.15744727	-3.6728125
1	0.10485156	-0.66725
3	0.2802832	-4.3881875
9	0.18289453	-3.3156875
5	0.18800781	-3.768125
5	0.23883594	-4.293125
1	0.1204668	-0.5898125
8	0.27562695	-4.340375
9	0.18084375	-3.0259375
4	0.22680273	-4.3693125
1	0.13850195	-0.655
2	0.27235742	-4.1454375
8	0.24125	-3.3565
9	0.18053125	-4.25075
4	0.17967383	-4.1776875
1	0.10866797	-0.5028125
1	0.098341797	-0.499875
4	0.15552148	-3.5993125
9	0.18046875	-2.948375
4	0.17432422	-2.6551875
1	0.10531641	-0.38825
1	0.11030664	-0.315125
5	0.23888281	-5.203
1	0.137	-0.6551875
4	0.18891602	-2.479875
1	0.13151758	-0.8149375
6	0.24032227	-2.5743125
7	0.23874805	-3.977375
9	0.27892383	-4.925875
6	0.29904102	-4.7209375
9	0.11834375	-2.6625
0	0.22809766	-2.4148125
0	0.33297852	-3.5381875
0	0.27979883	-1.9578125
1	0.098625	-0.7690625
9	0.32116211	-5.215
5	0.45997461	-6.2921875
1	0.17666211	-0.451375
1	0.21139453	-0.498375
0	0.45632617	-2.167125
1	0.17188867	-0.9570625
9	0.129375	-2.6505625
0	0.29291016	-3.6591875
0	0.43209766	-2.5886875
0	0.40568359	-4.743125
4	0.15924414	-3.456125
8	0.23192383	-3.22575
0	0.33852344	-3.2181875
5	0.32398437	-5.519
1	0.12803125	-1.108625
9	0.24619141	-4.186875
8	0.28276953	-4.7361875
6	0.22859766	-4.4310625
9	0.29339648	-3.8018125
6	0.28493359	-4.7819375
3	0.34348242	-3.792
4	0.32123828	-5.983375
6	0.23117969	-3.998875
9	0.22622461	-3.44825
3	0.39061133	-3.7198125
1	0.20137891	-0.74275
0	0.49410352	-1.903625
0	0.55480078	-3.3968125
0	0.54077734	-2.5634375
0	0.27026563	-4.021375
1	0.10131836	-0.49875
9	0.16532031	-2.6339375
0	0.30878516	-2.433625
5	0.24407227	-4.229
7	0.20005273	-3.7125625
9	0.20339844	-3.30575
4	0.21264844	-2.9796875
9	0.26610937	-4.7318125
1	0.12868945	-0.7908125
6	0.26120508	-4.383875
2	0.31517969	-4.672375
3	0.19359766	-3.0270625
3	0.23483008	-3.5435
0	0.37463477	-3.621625
7	0.097283203	-2.3428125
9	0.11894727	-2.755
9	0.11671875	-2.3286875
7	0.11764648	-2.7798125
7	0.088455078	-2.1455
5	0.24999023	-4.23425
1	0.1595	-0.8375
9	0.22804492	-3.699125
0	0.33430664	-3.9859375
9	0.20068359	-3.530625
1	0.10248828	-0.332125
6	0.2605957	-4.3708125
0	0.30070898	-1.913875
9	0.15875781	-2.5898125
0	0.36987109	-1.69375
6	0.18442383	-2.95375
8	0.34100781	-3.5708125
2	0.35369141	-5.0035
0	0.4660332	-3.523875
4	0.26100195	-3.587125
3	0.22642578	-3.8066875
2	0.34079687	-4.7308125
1	0.20068359	-0.5784375
1	0.094980469	-0.3855
4	0.20888086	-3.189875
7	0.1941543	-3.8710625
6	0.20431445	-3.215375
0	0.20394727	-3.174375
8	0.23352539	-3.975125
7	0.273875	-5.762125
2	0.28069141	-5.3175625
3	0.28875781	-4.933
7	0.24149023	-4.4803125
5	0.26863672	-3.92925
6	0.1944375	-2.5219375
7	0.17056445	-2.7794375
0	0.35210742	-4.3413125
5	0.33615625	-4.82075
5	0.37671289	-4.9030625
3	0.27839453	-2.256625
9	0.26938086	-3.7621875
4	0.27418945	-5.417375
0	0.31341016	-3.07175
8	0.34244141	-3.0976875
5	0.35058203	-5.5184375
2	0.33494336	-6.0705625
0	0.48227734	-4.33475
5	0.15662109	-3.363625
2	0.17751758	-3.8049375
7	0.16266602	-3.922375
3	0.15043945	-2.502625
6	0.28550391	-5.3475
7	0.15013867	-3.0341875
8	0.13290039	-2.3090625
6	0.18749609	-3.3806875
4	0.16407617	-2.637875
0	0.29725586	-4.34775
2	0.48474609	-6.674125
8	0.36560547	-4.0115625
2	0.31896094	-5.0758125
2	0.42489258	-5.367
6	0.27007617	-3.8908125
2	0.28961328	-5.0679375
6	0.25576563	-4.5810625
4	0.28564844	-5.3563125
6	0.37045117	-4.9888125
0	0.25674023	-4.3780625
6	0.19125781	-3.532875
4	0.18362305	-3.7599375
9	0.17236133	-3.4455
4	0.15056836	-2.9521875
5	0.24387891	-4.462125
2	0.20986914	-3.282625
7	0.16381641	-3.3376875
3	0.17954883	-3.3505625
6	0.15580078	-2.8648125
5	0.2542207	-4.6595
2	0.29611914	-4.7405
7	0.22923242	-4.659125
3	0.28249414	-2.825
6	0.26342773	-5.2706875
1	0.14410742	-0.680875
4	0.24398438	-3.719375
3	0.40465039	-3.5784375
0	0.33169922	-2.062625
4	0.19839258	-3.6535625
0	0.31082422	-3.0363125
9	0.19264258	-2.876
2	0.22431836	-4.4473125
8	0.25330078	-2.620125
9	0.18132617	-3.2220625
5	0.23759961	-3.883125
3	0.27832031	-3.4939375
6	0.23411719	-4.732375
2	0.23323438	-4.785
2	0.28777148	-3.8546875
7	0.15187109	-2.5178125
3	0.22297266	-2.9069375
6	0.21206641	-3.21275
5	0.15335352	-3.1814375
2	0.22549609	-5.097125
7	0.13378516	-3.048875
3	0.20948242	-3.10625
6	0.14313281	-2.5671875
5	0.31617773	-5.575875
5	0.33393945	-5.0185
3	0.34069922	-4.6513125
9	0.24345898	-4.058625
4	0.14796484	-3.1890625
1	0.18408398	-1.84125
4	0.27983203	-4.998
1	0.094044922	-0.4548125
4	0.090345703	-0.9753125
2	0.23999023	-4.5229375
1	0.089603516	-0.2883125
